date,product,category,description,sales,price,promo
2011-09-12,21981,21,PACK OF 12 WOODLAND TISSUES ,51,0.546,0.0
2011-09-19,21981,21,PACK OF 12 WOODLAND TISSUES ,76,0.5785714285714285,0.0
2011-09-26,21981,21,PACK OF 12 WOODLAND TISSUES ,44,0.5785714285714285,0.0
2011-10-03,21981,21,PACK OF 12 WOODLAND TISSUES ,5,0.6833333333333332,0.0
2011-10-10,21981,21,PACK OF 12 WOODLAND TISSUES ,16,0.654,0.0
2011-10-17,21981,21,PACK OF 12 WOODLAND TISSUES ,20,0.39,1.0
2011-10-24,21981,21,PACK OF 12 WOODLAND TISSUES ,53,0.5785714285714285,0.0
2011-10-31,21981,21,PACK OF 12 WOODLAND TISSUES ,96,0.562,0.0
2011-11-07,21981,21,PACK OF 12 WOODLAND TISSUES ,45,0.66,0.0
2011-11-14,21981,21,PACK OF 12 WOODLAND TISSUES ,34,0.654,0.0
2011-11-21,21981,21,PACK OF 12 WOODLAND TISSUES ,29,0.6414285714285715,0.0
2011-11-28,21981,21,PACK OF 12 WOODLAND TISSUES ,13,0.7566666666666667,0.0
2011-12-05,21981,21,PACK OF 12 WOODLAND TISSUES ,40,0.6915384615384615,0.0
2009-12-07,21982,21,PACK OF 12 SUKI TISSUES ,9,0.83,0.0
2009-12-14,21982,21,PACK OF 12 SUKI TISSUES ,2,0.29,0.0
2010-03-08,21982,21,PACK OF 12 SUKI TISSUES ,62,0.345,0.0
2010-03-15,21982,21,PACK OF 12 SUKI TISSUES ,160,0.446,0.0
2010-03-22,21982,21,PACK OF 12 SUKI TISSUES ,11366,0.3441666666666667,1.0
2010-03-29,21982,21,PACK OF 12 SUKI TISSUES ,219,0.4633333333333333,0.0
2010-04-05,21982,21,PACK OF 12 SUKI TISSUES ,254,0.42,0.0
2010-04-12,21982,21,PACK OF 12 SUKI TISSUES ,183,0.29,1.0
2010-04-19,21982,21,PACK OF 12 SUKI TISSUES ,149,0.5871428571428572,0.0
2010-04-26,21982,21,PACK OF 12 SUKI TISSUES ,690,0.42818181818181816,0.0
2010-05-03,21982,21,PACK OF 12 SUKI TISSUES ,48,0.29,1.0
2010-05-10,21982,21,PACK OF 12 SUKI TISSUES ,99,0.29,1.0
2010-05-17,21982,21,PACK OF 12 SUKI TISSUES ,5247,0.45357142857142857,0.0
2010-05-24,21982,21,PACK OF 12 SUKI TISSUES ,159,0.5499999999999999,0.0
2010-05-31,21982,21,PACK OF 12 SUKI TISSUES ,74,0.43857142857142856,0.0
2010-06-07,21982,21,PACK OF 12 SUKI TISSUES ,252,0.29,1.0
2010-06-14,21982,21,PACK OF 12 SUKI TISSUES ,87,0.42,0.0
2010-06-21,21982,21,PACK OF 12 SUKI TISSUES ,241,0.37666666666666665,0.0
2010-06-28,21982,21,PACK OF 12 SUKI TISSUES ,520,0.2833333333333333,1.0
2010-07-05,21982,21,PACK OF 12 SUKI TISSUES ,206,0.44999999999999996,0.0
2010-07-12,21982,21,PACK OF 12 SUKI TISSUES ,12,0.29,1.0
2010-07-19,21982,21,PACK OF 12 SUKI TISSUES ,179,0.458,0.0
2010-07-26,21982,21,PACK OF 12 SUKI TISSUES ,99,0.3833333333333333,0.0
2010-08-02,21982,21,PACK OF 12 SUKI TISSUES ,1,0.29,1.0
2010-08-09,21982,21,PACK OF 12 SUKI TISSUES ,29,0.40199999999999997,0.0
2010-08-16,21982,21,PACK OF 12 SUKI TISSUES ,280,0.3422222222222222,0.0
2010-08-23,21982,21,PACK OF 12 SUKI TISSUES ,127,0.57,0.0
2010-08-30,21982,21,PACK OF 12 SUKI TISSUES ,100,0.57,0.0
2010-09-06,21982,21,PACK OF 12 SUKI TISSUES ,75,0.45,0.0
2010-09-13,21982,21,PACK OF 12 SUKI TISSUES ,86,0.40199999999999997,0.0
2010-09-20,21982,21,PACK OF 12 SUKI TISSUES ,155,0.41000000000000003,0.0
2010-09-27,21982,21,PACK OF 12 SUKI TISSUES ,90,0.41444444444444445,0.0
2010-10-04,21982,21,PACK OF 12 SUKI TISSUES ,163,0.5453846153846154,0.0
2010-10-11,21982,21,PACK OF 12 SUKI TISSUES ,191,0.398,0.0
2010-10-18,21982,21,PACK OF 12 SUKI TISSUES ,654,0.3246666666666666,1.0
2010-10-25,21982,21,PACK OF 12 SUKI TISSUES ,70,0.45,0.0
2010-11-01,21982,21,PACK OF 12 SUKI TISSUES ,139,0.4936363636363636,0.0
2010-11-08,21982,21,PACK OF 12 SUKI TISSUES ,356,0.4968181818181818,0.0
2010-11-15,21982,21,PACK OF 12 SUKI TISSUES ,293,0.5270588235294117,0.0
2010-11-22,21982,21,PACK OF 12 SUKI TISSUES ,1004,0.4390909090909091,0.0
2010-11-29,21982,21,PACK OF 12 SUKI TISSUES ,299,0.42176470588235293,0.0
2010-12-06,21982,21,PACK OF 12 SUKI TISSUES ,196,0.6633333333333333,0.0
2010-12-13,21982,21,PACK OF 12 SUKI TISSUES ,44,0.64,0.0
2010-12-20,21982,21,PACK OF 12 SUKI TISSUES ,51,0.7,0.0
2011-01-03,21982,21,PACK OF 12 SUKI TISSUES ,205,0.3833333333333333,1.0
2011-01-10,21982,21,PACK OF 12 SUKI TISSUES ,15,0.47,0.0
2011-01-17,21982,21,PACK OF 12 SUKI TISSUES ,16,0.695,0.0
2011-01-24,21982,21,PACK OF 12 SUKI TISSUES ,54,0.425,1.0
2011-01-31,21982,21,PACK OF 12 SUKI TISSUES ,2,0.29,1.0
2011-02-07,21982,21,PACK OF 12 SUKI TISSUES ,1297,0.525,0.0
2011-02-14,21982,21,PACK OF 12 SUKI TISSUES ,43,0.415,1.0
2011-02-21,21982,21,PACK OF 12 SUKI TISSUES ,84,0.29,1.0
2011-02-28,21982,21,PACK OF 12 SUKI TISSUES ,37,0.47,0.0
2011-03-07,21982,21,PACK OF 12 SUKI TISSUES ,37,0.47,0.0
2011-03-14,21982,21,PACK OF 12 SUKI TISSUES ,99,0.3671428571428571,1.0
2011-03-21,21982,21,PACK OF 12 SUKI TISSUES ,102,0.29,1.0
2011-03-28,21982,21,PACK OF 12 SUKI TISSUES ,197,0.3491666666666666,1.0
2011-04-04,21982,21,PACK OF 12 SUKI TISSUES ,948,0.2642857142857143,1.0
2011-04-11,21982,21,PACK OF 12 SUKI TISSUES ,66,0.29,1.0
2011-04-18,21982,21,PACK OF 12 SUKI TISSUES ,26,0.29,1.0
2011-04-25,21982,21,PACK OF 12 SUKI TISSUES ,144,0.282,1.0
2011-05-02,21982,21,PACK OF 12 SUKI TISSUES ,84,0.29,1.0
2011-05-09,21982,21,PACK OF 12 SUKI TISSUES ,93,0.29,0.0
2011-05-16,21982,21,PACK OF 12 SUKI TISSUES ,555,0.28555555555555556,0.0
2011-05-23,21982,21,PACK OF 12 SUKI TISSUES ,24,0.29,0.0
2011-05-30,21982,21,PACK OF 12 SUKI TISSUES ,79,0.47,0.0
2011-06-06,21982,21,PACK OF 12 SUKI TISSUES ,30,0.29,0.0
2011-06-13,21982,21,PACK OF 12 SUKI TISSUES ,52,0.506,0.0
2011-06-20,21982,21,PACK OF 12 SUKI TISSUES ,10,0.695,0.0
2011-06-27,21982,21,PACK OF 12 SUKI TISSUES ,12,0.29,1.0
2011-07-04,21982,21,PACK OF 12 SUKI TISSUES ,24,0.29,1.0
2011-07-11,21982,21,PACK OF 12 SUKI TISSUES ,7,0.506,0.0
2011-07-18,21982,21,PACK OF 12 SUKI TISSUES ,153,0.39799999999999996,0.0
2011-07-25,21982,21,PACK OF 12 SUKI TISSUES ,62,0.398,0.0
2011-08-01,21982,21,PACK OF 12 SUKI TISSUES ,87,0.3575,0.0
2011-08-08,21982,21,PACK OF 12 SUKI TISSUES ,53,0.47,0.0
2011-08-15,21982,21,PACK OF 12 SUKI TISSUES ,79,0.29,1.0
2011-08-22,21982,21,PACK OF 12 SUKI TISSUES ,113,0.29,1.0
2011-08-29,21982,21,PACK OF 12 SUKI TISSUES ,28,0.585,0.0
2011-09-05,21982,21,PACK OF 12 SUKI TISSUES ,186,0.365,0.0
2011-09-12,21982,21,PACK OF 12 SUKI TISSUES ,92,0.4766666666666667,0.0
2011-09-19,21982,21,PACK OF 12 SUKI TISSUES ,62,0.61,0.0
2011-09-26,21982,21,PACK OF 12 SUKI TISSUES ,35,0.654,0.0
2011-10-03,21982,21,PACK OF 12 SUKI TISSUES ,8,0.6833333333333332,0.0
2011-10-10,21982,21,PACK OF 12 SUKI TISSUES ,112,0.5549999999999999,0.0
2011-10-17,21982,21,PACK OF 12 SUKI TISSUES ,41,0.5785714285714285,0.0
2011-10-24,21982,21,PACK OF 12 SUKI TISSUES ,107,0.5855555555555555,0.0
2011-10-31,21982,21,PACK OF 12 SUKI TISSUES ,613,0.5107142857142858,0.0
2011-11-07,21982,21,PACK OF 12 SUKI TISSUES ,71,0.5930769230769231,0.0
2011-11-14,21982,21,PACK OF 12 SUKI TISSUES ,166,0.5157142857142857,0.0
2011-11-21,21982,21,PACK OF 12 SUKI TISSUES ,97,0.5660000000000001,0.0
2011-11-28,21982,21,PACK OF 12 SUKI TISSUES ,27,0.7749999999999999,0.0
2011-12-05,21982,21,PACK OF 12 SUKI TISSUES ,83,0.6486666666666667,0.0
2009-11-30,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,4181,0.34555555555555556,0.0
2009-12-07,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,132,0.29,0.0
2009-12-14,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,135,0.425,0.0
2010-01-04,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,156,0.29,0.0
2010-01-11,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,1,0.29,0.0
2010-01-18,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,48,0.29,0.0
2010-01-25,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,60,0.29,0.0
2010-02-01,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,12,0.29,0.0
2010-02-08,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,12,0.29,0.0
2010-02-15,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,50,0.29,0.0
2010-03-01,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,4,0.29,0.0
2010-03-08,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,54,0.29,0.0
2010-03-15,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,123,0.36428571428571427,0.0
2010-03-22,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,11061,0.324,0.0
2010-03-29,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,97,0.4633333333333334,0.0
2010-04-05,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,108,0.29,0.0
2010-04-12,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,228,0.29,0.0
2010-04-19,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,445,0.27666666666666667,0.0
2010-04-26,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,953,0.35,0.0
2010-05-03,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,49,0.42,0.0
2010-05-10,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,494,0.386,0.0
2010-05-17,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,125,0.42,0.0
2010-05-24,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,26,0.4633333333333334,0.0
2010-05-31,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,4,0.4633333333333334,0.0
2010-06-07,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,132,0.29,1.0
2010-06-14,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,48,0.29,1.0
2010-06-21,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,72,0.29,1.0
2010-06-28,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,28,0.29,1.0
2010-07-05,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,36,0.29,1.0
2010-07-19,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,168,0.29,1.0
2010-07-26,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,112,0.29,1.0
2010-08-02,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,13,0.29,1.0
2010-08-09,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,104,0.36,0.0
2010-08-16,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,74,0.29,0.0
2010-08-23,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,28,0.29,0.0
2010-08-30,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,50,0.6633333333333333,0.0
2010-09-06,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,16,0.29,0.0
2010-09-13,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,37,0.4766666666666666,0.0
2010-09-20,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,487,0.36428571428571427,0.0
2010-09-27,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,78,0.29,1.0
2010-10-04,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,168,0.29,1.0
2010-10-11,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,154,0.34777777777777774,0.0
2010-10-18,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,18,0.29,1.0
2010-10-25,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,6,0.6633333333333333,0.0
2010-11-01,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,16,0.514,0.0
2010-11-08,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,205,0.355,0.0
2010-11-15,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,110,0.36428571428571427,0.0
2010-11-22,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,62,0.40199999999999997,0.0
2010-11-29,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,48,0.626,0.0
2010-12-06,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,30,0.6194117647058823,0.0
2010-12-13,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,95,0.61,0.0
2010-12-20,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,5,0.85,0.0
2011-01-03,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,24,0.29,1.0
2011-01-10,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,16,0.734,0.0
2011-01-17,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,3,0.83,0.0
2011-01-24,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,4,0.29,1.0
2011-01-31,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,487,0.39,1.0
2011-02-07,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,22,0.5599999999999999,0.0
2011-02-14,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,54,0.29,1.0
2011-02-21,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,25,0.29,1.0
2011-02-28,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,24,0.29,1.0
2011-03-07,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,12,0.29,1.0
2011-03-14,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,24,0.29,1.0
2011-03-21,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,28,0.47,0.0
2011-03-28,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,52,0.29,1.0
2011-04-04,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,36,0.29,1.0
2011-04-18,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,25,0.5599999999999999,0.0
2011-04-25,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,24,0.29,1.0
2011-05-02,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,50,0.5599999999999999,0.0
2011-05-09,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,48,0.29,1.0
2011-05-16,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,1,0.83,0.0
2011-05-23,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,72,0.29,1.0
2011-05-30,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,1,0.83,0.0
2011-06-06,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,12,0.29,1.0
2011-06-13,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,88,0.29,1.0
2011-06-20,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,30,0.425,0.0
2011-06-27,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,36,0.29,1.0
2011-07-04,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,80,0.5599999999999999,0.0
2011-07-11,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,26,0.29,1.0
2011-07-18,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,31,0.398,0.0
2011-07-25,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,37,0.29,1.0
2011-08-01,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,28,0.29,1.0
2011-08-08,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,60,0.29,1.0
2011-08-15,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,62,0.29,1.0
2011-08-22,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,54,0.29,1.0
2011-08-29,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,39,0.475,0.0
2011-09-05,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,74,0.4466666666666667,0.0
2011-09-12,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,90,0.37,0.0
2011-09-19,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,62,0.47800000000000004,0.0
2011-09-26,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,78,0.5,0.0
2011-10-03,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,76,0.5157142857142857,0.0
2011-10-10,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,85,0.39,0.0
2011-10-17,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,2,0.83,0.0
2011-10-24,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,38,0.5,0.0
2011-10-31,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,51,0.5785714285714285,0.0
2011-11-07,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,24,0.654,0.0
2011-11-14,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,12,0.6414285714285715,0.0
2011-11-21,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,55,0.5855555555555555,0.0
2011-11-28,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,14,0.742,0.0
2011-12-05,21984,21,PACK OF 12 PINK PAISLEY TISSUES ,31,0.61,0.0
2009-11-30,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,203,0.39125,0.0
2009-12-07,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,139,0.49769230769230766,0.0
2009-12-14,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,250,0.5214285714285715,0.0
2009-12-21,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,434,0.54,0.0
2010-01-04,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,459,0.29,1.0
2010-01-11,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,429,0.4414285714285714,0.0
2010-01-18,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,444,0.37666666666666665,0.0
2010-01-25,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,742,0.353030303030303,1.0
2010-02-01,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,749,0.35240000000000005,1.0
2010-02-08,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,217,0.4633333333333333,0.0
2010-02-15,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,287,0.446,0.0
2010-02-22,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,132,0.394,0.0
2010-03-01,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,128,0.5871428571428572,0.0
2010-03-08,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,158,0.3175,1.0
2010-03-15,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,34,0.29,1.0
2010-03-22,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,1037,0.33199999999999996,1.0
2010-03-29,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,25,0.4633333333333334,0.0
2010-04-05,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,89,0.55,0.0
2010-04-12,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,133,0.29,1.0
2010-04-19,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,146,0.43857142857142856,0.0
2010-04-26,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,126,0.4633333333333333,0.0
2010-05-03,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,162,0.5128571428571428,0.0
2010-05-10,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,127,0.5499999999999999,0.0
2010-05-17,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,5007,0.54,0.0
2010-05-24,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,266,0.355,1.0
2010-05-31,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,76,0.36428571428571427,0.0
2010-06-07,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,104,0.42000000000000004,0.0
2010-06-14,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,30,0.29,1.0
2010-06-21,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,152,0.49800000000000005,0.0
2010-06-28,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,14,0.6366666666666667,0.0
2010-07-05,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,29,0.5499999999999999,0.0
2010-07-12,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,73,0.42000000000000004,0.0
2010-07-19,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,204,0.4442857142857143,0.0
2010-07-26,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,122,0.37666666666666665,1.0
2010-08-02,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,47,0.29,1.0
2010-08-09,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,77,0.4766666666666666,0.0
2010-08-16,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,417,0.33699999999999997,1.0
2010-08-23,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,135,0.346,1.0
2010-08-30,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,68,0.4766666666666666,0.0
2010-09-06,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,61,0.53,0.0
2010-09-13,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,186,0.29,1.0
2010-09-20,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,91,0.29,1.0
2010-09-27,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,85,0.40199999999999997,0.0
2010-10-04,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,338,0.3522222222222222,0.0
2010-10-11,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,70,0.37,0.0
2010-10-18,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,162,0.3833333333333333,0.0
2010-10-25,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,95,0.36,0.0
2010-11-01,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,180,0.3761538461538461,0.0
2010-11-08,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,167,0.32111111111111107,0.0
2010-11-15,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,158,0.32733333333333337,0.0
2010-11-22,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,164,0.4433333333333333,0.0
2010-11-29,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,120,0.458,0.0
2010-12-06,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,133,0.6328571428571428,0.0
2010-12-13,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,140,0.44272727272727275,0.0
2010-12-20,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,52,0.57,0.0
2011-01-03,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,312,0.29,1.0
2011-01-10,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,260,0.3876470588235294,0.0
2011-01-17,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,265,0.4166666666666667,0.0
2011-01-24,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,417,0.3145454545454545,1.0
2011-01-31,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,244,0.35352941176470587,0.0
2011-02-07,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,1332,0.27249999999999996,1.0
2011-02-14,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,1,0.29,1.0
2011-02-21,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,110,0.425,0.0
2011-02-28,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,129,0.398,0.0
2011-03-07,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,73,0.398,0.0
2011-03-14,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,88,0.3671428571428571,0.0
2011-03-21,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,133,0.29,1.0
2011-03-28,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,140,0.37307692307692303,0.0
2011-04-04,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,38,0.47,0.0
2011-04-11,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,36,0.29,1.0
2011-04-18,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,84,0.5599999999999999,0.0
2011-04-25,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,276,0.285,1.0
2011-05-02,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,141,0.425,0.0
2011-05-09,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,58,0.5157142857142857,0.0
2011-05-16,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,148,0.40555555555555556,0.0
2011-05-23,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,15,0.29,1.0
2011-05-30,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,81,0.39799999999999996,0.0
2011-06-06,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,84,0.29,1.0
2011-06-13,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,72,0.29,1.0
2011-06-20,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,86,0.39799999999999996,0.0
2011-06-27,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,445,0.4566666666666666,0.0
2011-07-04,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,31,0.506,0.0
2011-07-11,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,150,0.29,1.0
2011-07-18,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,142,0.3575,0.0
2011-07-25,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,15,0.5599999999999999,0.0
2011-08-01,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,317,0.4336363636363636,0.0
2011-08-08,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,63,0.4633333333333333,0.0
2011-08-15,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,184,0.29,1.0
2011-08-22,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,151,0.29,1.0
2011-08-29,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,87,0.6275,0.0
2011-09-05,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,98,0.37333333333333335,0.0
2011-09-12,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,616,0.38125000000000003,0.0
2011-09-19,21985,21,PACK OF 12 HEARTS DESIGN TISSUES ,102,0.45285714285714285,0.0
